emp_id,Gender,AgeGroup,Age,MaritalStatus,Department,true_attrition,predicted_risk,n_cf_found,recourse_found,L1_cost,changed_feats
989,Male,Senior,37,Married,Research & Development,0,68.8,3,True,0.9111,BusinessTravel;JobLevel;OverTime;RelationshipSatisfaction;StockOptionLevel
991,Male,Young,32,Married,Sales,0,62.3,3,True,0.8884,BusinessTravel;MonthlyIncome;OverTime;WorkLifeBalance
993,Male,Young,25,Married,Sales,0,60.9,3,True,1.0042,DistanceFromHome;EnvironmentSatisfaction;JobRole;StockOptionLevel;WorkLifeBalance
995,Female,Senior,43,Single,Research & Development,0,68.0,3,True,0.8333,EnvironmentSatisfaction;JobLevel;OverTime;StockOptionLevel
996,Female,Young,27,Married,Sales,0,60.7,3,True,0.9361,JobRole;OverTime;RelationshipSatisfaction
997,Female,Young,27,Single,Research & Development,1,88.0,3,True,1.0802,BusinessTravel;DistanceFromHome;OverTime;TrainingTimesLastYear
1000,Female,Senior,52,Married,Research & Development,0,60.0,3,True,0.8889,EnvironmentSatisfaction;JobSatisfaction
1005,Male,Young,29,Single,Human Resources,0,59.7,3,True,1.0444,JobRole;JobSatisfaction;RelationshipSatisfaction
1006,Male,Senior,49,Single,Research & Development,1,75.3,3,True,1.5389,EnvironmentSatisfaction;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear
1007,Female,Young,29,Single,Research & Development,1,75.4,3,True,0.9444,OverTime;RelationshipSatisfaction;StockOptionLevel
1011,Female,Senior,36,Single,Sales,0,70.6,3,True,1.1444,EnvironmentSatisfaction;JobRole;StockOptionLevel;TrainingTimesLastYear
1012,Female,Young,31,Single,Sales,1,92.1,0,False,,
1016,Female,Young,31,Single,Research & Development,1,86.8,0,False,,
1021,Male,Young,25,Married,Sales,1,81.0,3,True,1.7153,JobInvolvement;JobRole;RelationshipSatisfaction;StockOptionLevel
1028,Male,Senior,41,Married,Research & Development,0,60.3,3,True,0.7667,JobLevel;RelationshipSatisfaction;StockOptionLevel;WorkLifeBalance
1031,Male,Senior,46,Divorced,Sales,1,71.9,3,True,0.6953,BusinessTravel;JobRole;MonthlyIncome
1032,Female,Senior,39,Single,Research & Development,1,86.6,3,True,0.9333,EnvironmentSatisfaction;JobSatisfaction
1033,Female,Young,31,Single,Research & Development,1,59.7,3,True,0.7972,JobLevel;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1036,Male,Young,31,Married,Research & Development,1,82.7,3,True,0.5771,MonthlyIncome;OverTime;RelationshipSatisfaction;TrainingTimesLastYear
1039,Female,Young,34,Married,Human Resources,1,71.0,3,True,1.5389,EnvironmentSatisfaction;StockOptionLevel;TrainingTimesLastYear
1057,Female,Young,29,Single,Sales,1,87.3,3,True,4.6222,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;JobInvolvement;JobRole;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1058,Female,Young,34,Single,Sales,1,80.5,3,True,1.2083,BusinessTravel;JobRole;OverTime;StockOptionLevel
1059,Male,Senior,35,Married,Sales,0,60.9,3,True,1.0469,BusinessTravel;JobInvolvement;JobRole;MonthlyIncome;RelationshipSatisfaction
1060,Male,Young,24,Single,Research & Development,1,93.6,1,True,5.2583,BusinessTravel;EnvironmentSatisfaction;JobInvolvement;JobLevel;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1061,Female,Young,24,Married,Sales,0,62.9,3,True,2.25,JobInvolvement;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1062,Male,Senior,44,Single,Research & Development,0,66.2,3,True,0.7772,EnvironmentSatisfaction;JobLevel;MonthlyIncome;OverTime;TrainingTimesLastYear
1066,Female,Young,33,Married,Research & Development,0,61.0,3,True,0.8444,EnvironmentSatisfaction;JobSatisfaction;StockOptionLevel
1068,Male,Young,28,Single,Research & Development,1,86.8,3,True,4.3837,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;JobInvolvement;JobLevel;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1069,Male,Young,28,Divorced,Research & Development,0,66.5,3,True,0.9963,BusinessTravel;EnvironmentSatisfaction;MonthlyIncome
1077,Male,Young,29,Single,Research & Development,1,80.7,3,True,2.2357,EnvironmentSatisfaction;JobInvolvement;JobSatisfaction;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
1083,Male,Senior,40,Single,Research & Development,1,69.4,3,True,1.3722,JobSatisfaction;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1084,Male,Young,34,Married,Sales,0,67.1,3,True,0.8133,DistanceFromHome;JobRole;StockOptionLevel;TrainingTimesLastYear
1085,Female,Young,31,Single,Research & Development,1,62.7,3,True,0.4944,RelationshipSatisfaction;StockOptionLevel
1097,Male,Young,24,Divorced,Research & Development,0,75.3,3,True,1.6986,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;JobLevel;JobRole;JobSatisfaction;MonthlyIncome
1102,Male,Senior,36,Single,Sales,0,66.9,3,True,1.0169,EnvironmentSatisfaction;MonthlyIncome;OverTime;TrainingTimesLastYear
1110,Female,Senior,35,Divorced,Research & Development,1,88.0,3,True,1.45,BusinessTravel;EnvironmentSatisfaction;JobRole;JobSatisfaction;OverTime
1115,Male,Young,34,Single,Research & Development,0,69.1,3,True,1.1944,BusinessTravel;EnvironmentSatisfaction;JobInvolvement;StockOptionLevel
1118,Female,Young,26,Married,Research & Development,0,75.6,3,True,2.3833,EnvironmentSatisfaction;JobInvolvement;JobLevel;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1122,Male,Young,29,Single,Research & Development,0,70.3,3,True,0.6444,OverTime;TrainingTimesLastYear;WorkLifeBalance
1123,Female,Senior,35,Single,Research & Development,0,59.5,3,True,0.8597,EnvironmentSatisfaction;JobRole;OverTime;StockOptionLevel
1136,Male,Young,28,Married,Research & Development,1,92.2,0,False,,
1137,Female,Young,22,Married,Research & Development,0,77.7,3,True,0.8341,DistanceFromHome;EnvironmentSatisfaction;JobRole;OverTime
1144,Male,Young,31,Single,Sales,0,67.6,3,True,1.2653,BusinessTravel;JobRole;JobSatisfaction;StockOptionLevel
1153,Female,Young,18,Single,Sales,1,94.5,0,False,,
1162,Male,Senior,35,Married,Sales,1,74.7,3,True,0.6909,JobRole;JobSatisfaction;MonthlyIncome;StockOptionLevel;TrainingTimesLastYear
1167,Male,Senior,35,Divorced,Sales,1,82.2,3,True,1.724,DistanceFromHome;EnvironmentSatisfaction;JobInvolvement;JobRole;OverTime;TrainingTimesLastYear
1168,Female,Young,24,Single,Research & Development,0,81.1,3,True,0.8,OverTime;RelationshipSatisfaction;TrainingTimesLastYear
1169,Female,Young,27,Married,Research & Development,0,60.9,3,True,1.0135,DistanceFromHome;EnvironmentSatisfaction;RelationshipSatisfaction;StockOptionLevel
1171,Male,Senior,40,Single,Research & Development,1,87.5,3,True,0.7556,StockOptionLevel
1172,Male,Young,29,Single,Sales,0,63.9,3,True,1.0405,BusinessTravel;DistanceFromHome;JobInvolvement;StockOptionLevel;TrainingTimesLastYear
1178,Female,Young,20,Single,Sales,0,67.5,3,True,0.8,JobInvolvement;JobRole;StockOptionLevel
1186,Male,Senior,35,Single,Sales,1,67.2,3,True,0.8681,JobRole;StockOptionLevel;WorkLifeBalance
1192,Female,Senior,49,Divorced,Research & Development,0,63.3,3,True,0.2806,JobLevel;MonthlyIncome;StockOptionLevel
1196,Male,Senior,41,Single,Sales,0,62.6,3,True,0.7236,JobLevel;JobRole;RelationshipSatisfaction;StockOptionLevel
1197,Male,Young,20,Single,Sales,0,83.0,3,True,2.4446,DistanceFromHome;JobInvolvement;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1201,Male,Young,23,Single,Research & Development,1,83.3,3,True,0.9167,BusinessTravel;OverTime;TrainingTimesLastYear
1204,Female,Senior,48,Married,Sales,1,59.8,3,True,0.5437,JobLevel;MonthlyIncome;OverTime;TrainingTimesLastYear
1205,Male,Young,32,Single,Research & Development,1,81.2,3,True,3.9059,JobInvolvement;JobLevel;JobRole;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1213,Male,Young,23,Divorced,Sales,1,78.2,3,True,1.1833,EnvironmentSatisfaction;JobRole;OverTime;TrainingTimesLastYear
1222,Male,Young,24,Married,Human Resources,1,83.0,0,False,,
1223,Male,Senior,47,Married,Sales,1,76.8,3,True,1.0236,JobInvolvement;JobRole;StockOptionLevel;TrainingTimesLastYear
1226,Male,Young,32,Married,Research & Development,0,62.5,3,True,0.7351,BusinessTravel;EnvironmentSatisfaction;MonthlyIncome;TrainingTimesLastYear
1237,Male,Young,32,Single,Sales,1,88.9,3,True,3.3472,EnvironmentSatisfaction;JobInvolvement;JobLevel;JobRole;JobSatisfaction;OverTime;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1246,Female,Young,30,Divorced,Human Resources,1,61.7,3,True,0.625,JobRole;TrainingTimesLastYear
1249,Female,Young,29,Single,Sales,1,82.4,3,True,1.6847,JobInvolvement;JobRole;RelationshipSatisfaction;StockOptionLevel
1250,Male,Young,29,Single,Research & Development,0,64.0,3,True,1.1542,JobLevel;JobRole;OverTime;StockOptionLevel;WorkLifeBalance
1255,Female,Young,33,Single,Sales,1,92.3,3,True,2.9944,EnvironmentSatisfaction;JobInvolvement;JobRole;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear
1257,Male,Young,31,Married,Sales,1,78.9,3,True,2.8333,BusinessTravel;EnvironmentSatisfaction;JobInvolvement;JobLevel;JobRole;JobSatisfaction;RelationshipSatisfaction;TrainingTimesLastYear
1258,Female,Young,29,Divorced,Research & Development,0,66.7,3,True,1.6944,BusinessTravel;EnvironmentSatisfaction;JobInvolvement;JobSatisfaction;TrainingTimesLastYear
1262,Male,Senior,43,Married,Research & Development,1,86.2,3,True,0.7068,BusinessTravel;MonthlyIncome;OverTime
1271,Male,Young,21,Single,Sales,1,85.9,0,False,,
1273,Female,Young,22,Married,Research & Development,1,92.7,3,True,3.2495,DistanceFromHome;EnvironmentSatisfaction;JobInvolvement;JobLevel;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel
1279,Male,Senior,44,Divorced,Research & Development,1,68.3,3,True,0.655,EnvironmentSatisfaction;MonthlyIncome;OverTime
1281,Male,Senior,35,Single,Sales,1,63.1,3,True,1.2306,BusinessTravel;JobRole;OverTime;WorkLifeBalance
1296,Female,Young,30,Single,Research & Development,0,66.0,3,True,1.1548,DistanceFromHome;EnvironmentSatisfaction;RelationshipSatisfaction;TrainingTimesLastYear
1297,Female,Young,26,Married,Human Resources,1,82.5,3,True,0.631,JobRole;MonthlyIncome;OverTime
1311,Female,Young,18,Single,Research & Development,0,77.4,0,False,,
1312,Male,Young,31,Married,Human Resources,1,81.3,3,True,1.9181,JobRole;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear
1313,Male,Young,29,Divorced,Human Resources,1,93.8,3,True,2.7002,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;JobLevel;JobRole;JobSatisfaction;MonthlyIncome;OverTime;RelationshipSatisfaction;WorkLifeBalance
1317,Female,Young,27,Single,Research & Development,0,74.5,3,True,0.6111,JobRole;OverTime
1319,Male,Young,32,Single,Sales,0,60.0,3,True,0.4552,MonthlyIncome;StockOptionLevel
1326,Male,Young,32,Single,Sales,1,86.7,3,True,1.0951,BusinessTravel;JobRole;MonthlyIncome;OverTime;StockOptionLevel
1329,Male,Young,29,Married,Human Resources,0,74.6,3,True,2.1167,JobInvolvement;JobSatisfaction;StockOptionLevel;TrainingTimesLastYear
1332,Male,Young,29,Single,Research & Development,1,92.5,0,False,,
1337,Female,Young,28,Married,Sales,0,61.3,3,True,1.1848,BusinessTravel;MonthlyIncome;RelationshipSatisfaction;WorkLifeBalance
1338,Male,Young,30,Single,Sales,1,84.4,0,False,,
1339,Male,Young,22,Single,Research & Development,1,93.9,2,True,3.5169,JobInvolvement;JobLevel;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear
1349,Female,Young,26,Married,Research & Development,0,82.4,3,True,1.3667,BusinessTravel;OverTime
1353,Male,Young,34,Married,Research & Development,1,83.7,3,True,0.5819,JobLevel;MonthlyIncome;OverTime
1354,Male,Senior,56,Single,Research & Development,1,63.5,3,True,1.0028,EnvironmentSatisfaction;JobInvolvement;JobRole;RelationshipSatisfaction;StockOptionLevel
1365,Male,Young,29,Single,Sales,1,92.8,0,False,,
1369,Female,Young,28,Single,Sales,1,82.9,3,True,0.7556,StockOptionLevel
1375,Female,Young,32,Single,Research & Development,1,89.3,3,True,0.9889,EnvironmentSatisfaction;OverTime
1379,Female,Young,27,Married,Human Resources,1,91.3,3,True,5.2932,BusinessTravel;DistanceFromHome;EnvironmentSatisfaction;JobInvolvement;JobSatisfaction;MonthlyIncome;RelationshipSatisfaction;StockOptionLevel;TrainingTimesLastYear;WorkLifeBalance
1390,Male,Young,28,Divorced,Research & Development,1,64.9,3,True,1.556,BusinessTravel;DistanceFromHome;JobInvolvement;RelationshipSatisfaction
1391,Male,Senior,38,Single,Sales,0,78.9,3,True,1.4681,JobRole;JobSatisfaction;StockOptionLevel
1395,Male,Young,31,Married,Sales,1,81.2,3,True,0.8889,EnvironmentSatisfaction;StockOptionLevel
1396,Male,Senior,53,Single,Sales,1,92.7,3,True,1.8986,EnvironmentSatisfaction;JobRole;JobSatisfaction;StockOptionLevel
1402,Female,Young,31,Divorced,Research & Development,0,82.6,3,True,1.3667,BusinessTravel;OverTime
1413,Male,Young,25,Divorced,Research & Development,0,66.3,3,True,0.7975,DistanceFromHome;JobRole;MonthlyIncome;OverTime
1435,Male,Senior,44,Single,Research & Development,0,74.9,3,True,0.5813,MonthlyIncome;OverTime;RelationshipSatisfaction
1436,Male,Young,21,Single,Sales,0,92.7,3,True,1.1736,JobRole;JobSatisfaction;StockOptionLevel
1438,Male,Young,23,Married,Sales,1,88.3,0,False,,
1442,Male,Young,29,Married,Research & Development,1,79.2,3,True,0.7452,MonthlyIncome;OverTime;WorkLifeBalance
1461,Male,Senior,50,Divorced,Sales,1,73.1,3,True,1.2124,BusinessTravel;DistanceFromHome;JobRole;MonthlyIncome;OverTime
